rho             ne              v_phi           Te              E_rho	        Psi
1.0000000E-04	1.25856820E-01	-3.40173150E-05	1.02224750E-06	4.38433790E-05	1.86269800E-07
1.0200000E-04	1.26106410E-01	-3.60045550E-05	1.02304980E-06	4.47145850E-05	1.86181150E-07
1.0400000E-04	1.26364300E-01	-3.80609870E-05	1.02385860E-06	4.55853960E-05	1.86090770E-07
1.0600000E-04	1.26630700E-01	-4.01870700E-05	1.02467330E-06	4.64557980E-05	1.85998640E-07
1.0800000E-04	1.26905800E-01	-4.23832040E-05	1.02549320E-06	4.73257770E-05	1.85904770E-07
1.1000000E-04	1.27189780E-01	-4.46497300E-05	1.02631740E-06	4.81953200E-05	1.85809160E-07
1.1200000E-04	1.27482860E-01	-4.69869260E-05	1.02714530E-06	4.90644110E-05	1.85711820E-07
1.1400000E-04	1.27785240E-01	-4.93950070E-05	1.02797610E-06	4.99330370E-05	1.85612730E-07
1.1600000E-04	1.28097110E-01	-5.18741250E-05	1.02880890E-06	5.08011810E-05	1.85511910E-07
1.1800000E-04	1.28418700E-01	-5.44243650E-05	1.02964300E-06	5.16688280E-05	1.85409350E-07
1.2000000E-04	1.28750200E-01	-5.70457480E-05	1.03047740E-06	5.25359640E-05	1.85305060E-07
1.2200000E-04	1.29091840E-01	-5.97382240E-05	1.03131140E-06	5.34025710E-05	1.85199040E-07
1.2400000E-04	1.29443830E-01	-6.25016770E-05	1.03214390E-06	5.42686330E-05	1.85091280E-07
1.2600000E-04	1.29806380E-01	-6.53359220E-05	1.03297430E-06	5.51341320E-05	1.84981790E-07
1.2800000E-04	1.30179730E-01	-6.82407030E-05	1.03380140E-06	5.59990530E-05	1.84870570E-07
1.3000000E-04	1.30564090E-01	-7.12156940E-05	1.03462450E-06	5.68633780E-05	1.84757620E-07
1.3200000E-04	1.30959680E-01	-7.42604950E-05	1.03544250E-06	5.77270870E-05	1.84642940E-07
1.3400000E-04	1.31366750E-01	-7.73746380E-05	1.03625450E-06	5.85901640E-05	1.84526540E-07
1.3600000E-04	1.31785510E-01	-8.05575800E-05	1.03705960E-06	5.94525890E-05	1.84408410E-07
1.3800000E-04	1.32216210E-01	-8.38087070E-05	1.03785670E-06	6.03143430E-05	1.84288560E-07
1.4000000E-04	1.32659060E-01	-8.71273300E-05	1.03864500E-06	6.11754070E-05	1.84166980E-07
1.4200000E-04	1.33114320E-01	-9.05126890E-05	1.03942330E-06	6.20357600E-05	1.84043680E-07
1.4400000E-04	1.33582230E-01	-9.39639500E-05	1.04019080E-06	6.28953830E-05	1.83918670E-07
1.4600000E-04	1.34063010E-01	-9.74802070E-05	1.04094630E-06	6.37542550E-05	1.83791930E-07
1.4800000E-04	1.34556920E-01	-1.01060480E-04	1.04168900E-06	6.46123550E-05	1.83663480E-07
1.5000000E-04	1.35064200E-01	-1.04703720E-04	1.04241790E-06	6.54696610E-05	1.83533310E-07
1.5200000E-04	1.35585090E-01	-1.08408810E-04	1.04313180E-06	6.63261520E-05	1.83401430E-07
1.5400000E-04	1.36119850E-01	-1.12174540E-04	1.04382990E-06	6.71818050E-05	1.83267840E-07
1.5600000E-04	1.36668720E-01	-1.15999670E-04	1.04451120E-06	6.80365970E-05	1.83132530E-07
1.5800000E-04	1.37231960E-01	-1.19882840E-04	1.04517470E-06	6.88905050E-05	1.82995520E-07
1.6000000E-04	1.37809810E-01	-1.23822680E-04	1.04581940E-06	6.97435070E-05	1.82856800E-07
1.6200000E-04	1.38402540E-01	-1.27817690E-04	1.04644440E-06	7.05955770E-05	1.82716370E-07
1.6400000E-04	1.39010380E-01	-1.31866360E-04	1.04704880E-06	7.14466930E-05	1.82574250E-07
1.6600000E-04	1.39633610E-01	-1.35967090E-04	1.04763150E-06	7.22968270E-05	1.82430420E-07
1.6800000E-04	1.40272480E-01	-1.40118210E-04	1.04819180E-06	7.31459570E-05	1.82284890E-07
1.7000000E-04	1.40927250E-01	-1.44318000E-04	1.04872870E-06	7.39940550E-05	1.82137670E-07
1.7200000E-04	1.41598180E-01	-1.48564680E-04	1.04924140E-06	7.48410970E-05	1.81988750E-07
1.7400000E-04	1.42285520E-01	-1.52856420E-04	1.04972900E-06	7.56870550E-05	1.81838130E-07
1.7600000E-04	1.42989540E-01	-1.57191330E-04	1.05019080E-06	7.65319030E-05	1.81685830E-07
1.7800000E-04	1.43710500E-01	-1.61567440E-04	1.05062590E-06	7.73756130E-05	1.81531840E-07
1.8000000E-04	1.44448660E-01	-1.65982780E-04	1.05103360E-06	7.82181570E-05	1.81376160E-07
1.8200000E-04	1.45204290E-01	-1.70435300E-04	1.05141320E-06	7.90595080E-05	1.81218800E-07
1.8400000E-04	1.45977650E-01	-1.74922890E-04	1.05176390E-06	7.98996370E-05	1.81059750E-07
